unix,open,high,low,close,volume,num_of_trades,symbol
1641042000000,47074.05000000,47150.00000000,47021.79000000,47141.50000000,105.86007000,5996,BTCUSDT
1641042900000,47141.51000000,47199.67000000,46983.01000000,47022.59000000,148.11585000,6093,BTCUSDT
1641043800000,47022.59000000,47095.48000000,46935.09000000,47067.11000000,107.32250000,5790,BTCUSDT
1641044700000,47067.10000000,47080.12000000,46967.91000000,47023.24000000,92.84570000,5198,BTCUSDT
1641045600000,47023.24000000,47066.89000000,46950.00000000,46969.74000000,103.67317000,5650,BTCUSDT
1641046500000,46969.73000000,47100.00000000,46967.54000000,47024.10000000,113.55795000,5418,BTCUSDT
1641047400000,47024.11000000,47031.90000000,46850.18000000,46904.67000000,124.59323000,6631,BTCUSDT
1641048300000,46904.67000000,46965.50000000,46877.04000000,46926.22000000,161.83785000,5321,BTCUSDT
1641049200000,46920.01000000,47009.74000000,46871.69000000,46953.79000000,121.57924000,6895,BTCUSDT
1641050100000,46953.79000000,47030.00000000,46920.80000000,47026.82000000,82.47188000,5128,BTCUSDT
1641051000000,47026.83000000,47491.14000000,46996.75000000,47342.13000000,861.85823000,15212,BTCUSDT
1641051900000,47342.12000000,47408.04000000,47117.09000000,47219.04000000,450.04370000,10176,BTCUSDT
1641052800000,47219.04000000,47461.29000000,47186.07000000,47428.34000000,320.37946000,9876,BTCUSDT
1641053700000,47428.34000000,47527.24000000,47342.42000000,47480.45000000,296.91076000,9498,BTCUSDT
1641054600000,47480.46000000,47497.19000000,47375.65000000,47421.77000000,219.15048000,8522,BTCUSDT
1641055500000,47421.78000000,47476.99000000,47253.40000000,47268.62000000,213.13849000,8220,BTCUSDT
1641056400000,47268.61000000,47369.00000000,47238.81000000,47246.04000000,149.26952000,8191,BTCUSDT
1641057300000,47246.04000000,47350.00000000,47241.28000000,47330.45000000,108.91746000,7171,BTCUSDT
1641058200000,47330.45000000,47900.00000000,47325.71000000,47846.04000000,697.35462000,21486,BTCUSDT
1641059100000,47846.03000000,47954.63000000,47672.01000000,47754.48000000,365.12417000,13159,BTCUSDT
1641060000000,47754.47000000,47844.97000000,47660.85000000,47742.16000000,226.83378000,9602,BTCUSDT
1641060900000,47742.16000000,47780.74000000,47601.01000000,47637.43000000,175.79179000,7455,BTCUSDT
1641061800000,47637.43000000,47658.64000000,47420.00000000,47468.81000000,290.65106000,9395,BTCUSDT
1641062700000,47468.81000000,47628.39000000,47430.00000000,47560.55000000,167.48362000,7019,BTCUSDT
1641063600000,47560.54000000,47611.84000000,47489.76000000,47508.60000000,160.74950000,8273,BTCUSDT
1641064500000,47508.61000000,47508.61000000,47338.53000000,47388.85000000,194.58520000,9331,BTCUSDT
1641065400000,47388.84000000,47414.27000000,47300.00000000,47321.34000000,319.37226000,9728,BTCUSDT
1641066300000,47321.34000000,47355.79000000,47292.72000000,47329.78000000,155.96464000,7570,BTCUSDT
1641067200000,47329.79000000,47358.21000000,47301.01000000,47322.14000000,132.71010000,6313,BTCUSDT
1641068100000,47322.15000000,47452.55000000,47250.18000000,47412.36000000,150.26913000,6647,BTCUSDT
1641069000000,47412.36000000,47559.03000000,47384.60000000,47393.79000000,228.20570000,7689,BTCUSDT
1641069900000,47393.78000000,47468.01000000,47347.01000000,47391.82000000,206.02299000,6096,BTCUSDT
1641070800000,47391.82000000,47573.05000000,47363.97000000,47509.55000000,277.01086000,6863,BTCUSDT
1641071700000,47509.55000000,47539.20000000,47340.00000000,47366.34000000,150.71611000,5912,BTCUSDT
1641072600000,47366.33000000,47491.03000000,47343.42000000,47445.58000000,229.45233000,6859,BTCUSDT
1641073500000,47445.59000000,47472.61000000,47268.79000000,47319.67000000,152.03997000,6528,BTCUSDT
1641074400000,47319.66000000,47370.00000000,47222.22000000,47262.69000000,167.09944000,7893,BTCUSDT
1641075300000,47262.70000000,47422.39000000,47255.00000000,47388.27000000,103.20575000,6413,BTCUSDT
1641076200000,47388.26000000,47489.83000000,47376.72000000,47448.29000000,105.17114000,6831,BTCUSDT
1641077100000,47448.29000000,47490.98000000,47369.75000000,47440.74000000,91.00228000,5232,BTCUSDT
1641078000000,47440.74000000,47455.29000000,47277.77000000,47334.34000000,126.07666000,7650,BTCUSDT
1641078900000,47334.33000000,47488.00000000,47328.24000000,47428.83000000,104.14312000,6759,BTCUSDT
1641079800000,47428.91000000,47585.93000000,47370.58000000,47498.17000000,118.01271000,7401,BTCUSDT
1641080700000,47498.17000000,47814.00000000,47492.69000000,47722.65000000,398.05705000,10927,BTCUSDT
1641081600000,47722.66000000,47750.00000000,47463.63000000,47517.62000000,294.05935000,9837,BTCUSDT
1641082500000,47517.63000000,47578.79000000,47381.12000000,47544.70000000,324.85868000,8682,BTCUSDT
1641083400000,47544.70000000,47699.39000000,47491.43000000,47638.95000000,266.91970000,8173,BTCUSDT
1641084300000,47641.55000000,47700.00000000,47575.69000000,47625.30000000,196.67044000,6229,BTCUSDT
1641085200000,47625.29000000,47641.83000000,47425.65000000,47442.34000000,138.49194000,6430,BTCUSDT
1641086100000,47442.34000000,47504.92000000,47412.89000000,47455.23000000,121.11451000,6359,BTCUSDT
1641087000000,47455.22000000,47485.23000000,47315.53000000,47388.64000000,116.61685000,5980,BTCUSDT
1641087900000,47388.64000000,47404.17000000,47315.38000000,47377.97000000,89.53030000,5624,BTCUSDT
1641088800000,47377.97000000,47438.08000000,47325.81000000,47436.78000000,99.55940000,6598,BTCUSDT
1641089700000,47438.08000000,47449.56000000,47310.00000000,47326.09000000,110.00959000,6285,BTCUSDT
1641090600000,47326.08000000,47439.21000000,47275.50000000,47370.41000000,151.72986000,6613,BTCUSDT
1641091500000,47370.40000000,47427.86000000,47357.06000000,47370.50000000,91.09360000,6017,BTCUSDT
1641092400000,47370.49000000,47393.45000000,47283.33000000,47295.80000000,83.40265000,5014,BTCUSDT
1641093300000,47295.81000000,47389.48000000,47269.47000000,47382.71000000,90.12151000,4542,BTCUSDT
1641094200000,47382.71000000,47467.11000000,47373.94000000,47406.18000000,93.06283000,4376,BTCUSDT
1641095100000,47406.18000000,47415.00000000,47282.82000000,47329.47000000,120.66603000,5054,BTCUSDT
1641096000000,47329.47000000,47415.73000000,47294.29000000,47381.63000000,117.25266000,6137,BTCUSDT
1641096900000,47381.64000000,47382.48000000,47289.00000000,47305.86000000,91.68911000,4352,BTCUSDT
1641097800000,47305.87000000,47387.95000000,47112.66000000,47159.47000000,366.01707000,8434,BTCUSDT
1641098700000,47159.47000000,47168.14000000,46770.23000000,46910.30000000,684.72936000,17300,BTCUSDT
1641099600000,46910.30000000,47006.40000000,46832.08000000,46882.49000000,238.54018000,7821,BTCUSDT
1641100500000,46882.49000000,46964.58000000,46850.00000000,46945.27000000,135.97000000,5122,BTCUSDT
1641101400000,46945.26000000,47071.32000000,46938.38000000,46969.69000000,138.54659000,5251,BTCUSDT
1641102300000,46968.65000000,47089.63000000,46912.95000000,47081.28000000,173.14700000,5860,BTCUSDT
1641103200000,47081.28000000,47159.99000000,47011.24000000,47035.39000000,137.59054000,5285,BTCUSDT
1641104100000,47035.38000000,47200.00000000,47028.21000000,47106.80000000,112.56420000,5187,BTCUSDT
1641105000000,47106.80000000,47236.66000000,47059.02000000,47184.84000000,209.50390000,5485,BTCUSDT
1641105900000,47184.84000000,47244.00000000,47113.22000000,47122.61000000,68.54333000,3822,BTCUSDT
1641106800000,47122.60000000,47182.58000000,47087.62000000,47135.88000000,133.33295000,5077,BTCUSDT
1641107700000,47135.88000000,47211.55000000,47133.00000000,47181.44000000,74.70170000,4356,BTCUSDT
1641108600000,47181.45000000,47300.00000000,47162.40000000,47178.61000000,192.91864000,5892,BTCUSDT
1641109500000,47174.19000000,47196.61000000,47090.18000000,47173.45000000,143.42104000,5377,BTCUSDT
1641110400000,47173.44000000,47178.95000000,46970.05000000,47060.74000000,173.36588000,7846,BTCUSDT
1641111300000,47060.74000000,47227.28000000,47048.98000000,47161.77000000,132.80846000,6116,BTCUSDT
1641112200000,47161.76000000,47192.31000000,47054.02000000,47161.01000000,135.76562000,7221,BTCUSDT
1641113100000,47161.01000000,47247.12000000,47141.77000000,47222.40000000,136.34607000,7207,BTCUSDT
1641114000000,47222.40000000,47236.89000000,47144.12000000,47215.05000000,124.65970000,6387,BTCUSDT
1641114900000,47215.05000000,47499.45000000,47177.94000000,47338.85000000,364.93981000,10924,BTCUSDT
1641115800000,47338.85000000,47391.32000000,47324.13000000,47380.00000000,194.74197000,7234,BTCUSDT
1641116700000,47380.01000000,47381.54000000,47250.11000000,47273.24000000,108.10220000,5854,BTCUSDT
1641117600000,47273.23000000,47348.34000000,47251.57000000,47348.33000000,89.38218000,5427,BTCUSDT
1641118500000,47348.34000000,47348.34000000,47251.01000000,47272.23000000,83.14342000,5145,BTCUSDT
1641119400000,47272.23000000,47322.07000000,47216.33000000,47265.00000000,89.74125000,5163,BTCUSDT
1641120300000,47265.00000000,47275.03000000,47140.30000000,47188.89000000,127.82216000,5883,BTCUSDT
1641121200000,47188.88000000,47283.01000000,47159.57000000,47272.11000000,98.53149000,5605,BTCUSDT
1641122100000,47272.11000000,47333.33000000,47252.62000000,47310.00000000,82.65229000,5170,BTCUSDT
1641123000000,47309.99000000,47400.00000000,47258.02000000,47261.36000000,101.30307000,5547,BTCUSDT
1641123900000,47261.36000000,47263.47000000,47195.00000000,47235.50000000,76.54308000,5152,BTCUSDT
1641124800000,47238.89000000,47253.19000000,47013.50000000,47108.37000000,267.15818000,10219,BTCUSDT
1641125700000,47108.38000000,47193.02000000,47080.02000000,47156.25000000,134.16166000,6771,BTCUSDT
1641126600000,47156.24000000,47447.00000000,47137.85000000,47310.45000000,244.59474000,8673,BTCUSDT
1641127500000,47310.45000000,47374.28000000,47274.72000000,47292.95000000,152.14315000,6584,BTCUSDT
1641128400000,47289.67000000,47300.86000000,47130.00000000,47130.61000000,131.33530000,6456,BTCUSDT
1641129300000,47130.00000000,47255.30000000,47093.95000000,47248.78000000,204.91976000,6754,BTCUSDT
1641130200000,47248.78000000,47251.48000000,47135.01000000,47178.85000000,120.80715000,5615,BTCUSDT
1641131100000,47178.87000000,47179.78000000,47090.00000000,47137.35000000,123.37900000,6981,BTCUSDT
