unix,open,high,low,close,volume,num_of_trades,symbol
1635847200000,4425.54000000,4448.00000000,4423.92000000,4445.08000000,12351.68570000,39717,ETHUSDT
1635848100000,4445.08000000,4476.17000000,4433.64000000,4470.00000000,17395.17035000,80729,ETHUSDT
1635849000000,4470.00000000,4477.46000000,4440.00000000,4445.90000000,13619.79820000,43332,ETHUSDT
1635849900000,4445.74000000,4453.02000000,4436.67000000,4442.72000000,5409.46640000,15267,ETHUSDT
1635850800000,4442.72000000,4450.94000000,4436.52000000,4450.94000000,4119.32080000,12470,ETHUSDT
1635851700000,4450.94000000,4452.21000000,4440.76000000,4446.56000000,3632.68370000,9768,ETHUSDT
1635852600000,4446.55000000,4452.75000000,4439.32000000,4441.44000000,2490.75160000,8476,ETHUSDT
1635853500000,4441.43000000,4441.72000000,4411.42000000,4413.09000000,6330.29140000,19890,ETHUSDT
1635854400000,4412.86000000,4446.58000000,4412.86000000,4439.46000000,5574.07170000,18101,ETHUSDT
1635855300000,4439.45000000,4446.98000000,4408.92000000,4433.96000000,4398.68600000,12000,ETHUSDT
1635856200000,4433.96000000,4440.84000000,4431.52000000,4435.36000000,2702.11780000,7854,ETHUSDT
1635857100000,4435.35000000,4447.15000000,4429.05000000,4435.79000000,3482.54520000,9318,ETHUSDT
1635858000000,4435.79000000,4456.18000000,4435.78000000,4455.52000000,3699.72830000,11453,ETHUSDT
1635858900000,4455.51000000,4472.00000000,4454.32000000,4463.83000000,4845.05530000,12368,ETHUSDT
1635859800000,4463.84000000,4470.00000000,4453.46000000,4468.93000000,4449.44920000,10033,ETHUSDT
1635860700000,4468.93000000,4488.88000000,4459.77000000,4488.38000000,8088.61282000,33201,ETHUSDT
1635861600000,4488.38000000,4491.75000000,4463.16000000,4465.61000000,18078.89089000,47310,ETHUSDT
1635862500000,4465.61000000,4480.00000000,4454.49000000,4474.26000000,5579.31510000,13789,ETHUSDT
1635863400000,4474.26000000,4481.50000000,4468.15000000,4472.66000000,2676.86310000,8326,ETHUSDT
1635864300000,4472.67000000,4477.24000000,4462.24000000,4467.72000000,2867.48560000,9235,ETHUSDT
1635865200000,4467.72000000,4495.00000000,4467.47000000,4487.30000000,5713.43620000,25107,ETHUSDT
1635866100000,4487.29000000,4499.99000000,4484.35000000,4495.78000000,6618.67063000,26157,ETHUSDT
1635867000000,4495.77000000,4514.56000000,4483.23000000,4507.54000000,15290.87820000,64718,ETHUSDT
1635867900000,4507.54000000,4519.69000000,4502.35000000,4511.42000000,10147.90300000,33421,ETHUSDT
1635868800000,4511.43000000,4517.99000000,4487.56000000,4488.30000000,9979.14200000,24440,ETHUSDT
1635869700000,4487.85000000,4500.00000000,4479.82000000,4496.61000000,6957.44770000,17724,ETHUSDT
1635870600000,4496.61000000,4500.00000000,4488.20000000,4499.99000000,4427.52270000,12047,ETHUSDT
1635871500000,4500.00000000,4511.00000000,4497.25000000,4499.66000000,3870.54910000,12559,ETHUSDT
1635872400000,4499.66000000,4503.18000000,4490.89000000,4496.54000000,3849.84210000,12789,ETHUSDT
1635873300000,4496.54000000,4499.54000000,4483.42000000,4489.57000000,3731.12810000,12467,ETHUSDT
1635874200000,4489.56000000,4489.57000000,4476.94000000,4484.20000000,3997.47350000,16930,ETHUSDT
1635875100000,4484.21000000,4486.01000000,4473.45000000,4475.57000000,2691.05450000,14418,ETHUSDT
1635876000000,4475.56000000,4485.29000000,4473.54000000,4481.59000000,2466.17050000,14345,ETHUSDT
1635876900000,4481.73000000,4500.00000000,4476.66000000,4499.38000000,3541.45400000,15541,ETHUSDT
1635877800000,4499.39000000,4504.98000000,4490.90000000,4492.72000000,3659.15560000,16021,ETHUSDT
1635878700000,4492.71000000,4504.00000000,4490.90000000,4496.88000000,2908.86580000,13940,ETHUSDT
1635879600000,4496.88000000,4506.95000000,4491.04000000,4495.61000000,3411.81840000,11442,ETHUSDT
1635880500000,4495.61000000,4518.44000000,4491.62000000,4516.76000000,3586.89980000,11118,ETHUSDT
1635881400000,4516.75000000,4519.64000000,4506.05000000,4508.76000000,3837.67040000,10944,ETHUSDT
1635882300000,4508.77000000,4513.40000000,4500.40000000,4509.00000000,2798.58540000,9378,ETHUSDT
1635883200000,4508.99000000,4528.51000000,4496.18000000,4527.26000000,7626.16743000,23128,ETHUSDT
1635884100000,4527.26000000,4528.07000000,4511.47000000,4512.28000000,3379.61940000,16008,ETHUSDT
1635885000000,4512.29000000,4518.26000000,4489.59000000,4517.31000000,4821.51680000,17976,ETHUSDT
1635885900000,4517.32000000,4518.53000000,4497.41000000,4499.63000000,4010.04990000,11727,ETHUSDT
1635886800000,4499.44000000,4500.00000000,4479.46000000,4487.89000000,6882.81260000,14602,ETHUSDT
1635887700000,4487.90000000,4515.00000000,4483.44000000,4513.63000000,2881.18980000,8861,ETHUSDT
1635888600000,4513.62000000,4526.57000000,4509.08000000,4513.75000000,2635.62170000,8285,ETHUSDT
1635889500000,4513.75000000,4528.00000000,4513.74000000,4527.04000000,2263.07830000,7176,ETHUSDT
1635890400000,4527.04000000,4554.02000000,4516.69000000,4534.29000000,10819.61024000,81163,ETHUSDT
