unix,open,high,low,close,volume,num_of_trades,symbol
1662031800000,19995.87000000,20105.82000000,19988.48000000,20083.91000000,3701.57096000,76396,BTCUSDT
1662032700000,20085.36000000,20126.23000000,20059.14000000,20074.01000000,2804.42806000,59351,BTCUSDT
1662033600000,20074.91000000,20096.39000000,20017.07000000,20018.05000000,2992.05824000,58084,BTCUSDT
1662034500000,20018.05000000,20044.00000000,19946.77000000,19978.49000000,2792.96547000,60232,BTCUSDT
1662035400000,19976.94000000,20040.08000000,19887.48000000,19949.40000000,4446.09368000,97823,BTCUSDT
1662036300000,19949.99000000,20043.30000000,19937.14000000,19995.74000000,3274.43286000,70976,BTCUSDT
1662037200000,19996.71000000,20045.00000000,19976.83000000,19987.70000000,2850.82741000,61153,BTCUSDT
1662038100000,19986.81000000,20005.82000000,19940.48000000,19964.14000000,1910.87005000,48944,BTCUSDT
1662039000000,19965.61000000,20038.27000000,19906.00000000,19999.41000000,5376.38477000,125272,BTCUSDT
1662039900000,19999.41000000,20023.42000000,19909.06000000,19972.45000000,3974.63586000,100013,BTCUSDT
1662040800000,19972.45000000,19990.82000000,19842.00000000,19861.23000000,5026.85226000,123263,BTCUSDT
1662041700000,19861.23000000,19956.61000000,19814.69000000,19930.18000000,4352.27174000,117449,BTCUSDT
1662042600000,19930.18000000,19935.45000000,19853.89000000,19873.39000000,3147.63197000,85859,BTCUSDT
1662043500000,19871.99000000,19876.83000000,19660.37000000,19693.10000000,6156.83134000,144303,BTCUSDT
1662044400000,19693.10000000,19778.00000000,19652.79000000,19750.54000000,3969.15354000,111379,BTCUSDT
1662045300000,19750.16000000,19771.22000000,19712.33000000,19738.52000000,2494.76239000,71676,BTCUSDT
1662046200000,19737.37000000,19843.82000000,19734.36000000,19780.67000000,3263.91476000,91681,BTCUSDT
1662047100000,19780.67000000,19809.40000000,19756.06000000,19782.59000000,2142.83834000,57997,BTCUSDT
1662048000000,19783.03000000,19822.37000000,19763.01000000,19793.85000000,2208.87792000,56873,BTCUSDT
1662048900000,19793.85000000,19821.66000000,19725.84000000,19731.48000000,2237.50886000,61353,BTCUSDT
1662049800000,19732.06000000,19733.40000000,19590.00000000,19665.74000000,4050.91148000,99059,BTCUSDT
1662050700000,19664.18000000,19667.80000000,19565.66000000,19659.51000000,3558.92893000,84134,BTCUSDT
1662051600000,19659.51000000,19740.91000000,19634.07000000,19734.87000000,2630.78839000,74918,BTCUSDT
1662052500000,19733.52000000,19922.45000000,19718.40000000,19885.16000000,3581.38095000,88491,BTCUSDT
1662053400000,19885.16000000,19938.00000000,19784.56000000,19799.19000000,3474.63335000,82936,BTCUSDT
1662054300000,19799.19000000,19800.67000000,19701.22000000,19724.43000000,2721.72083000,68438,BTCUSDT
1662055200000,19724.43000000,19803.90000000,19703.70000000,19794.88000000,2601.99145000,65300,BTCUSDT
1662056100000,19794.88000000,19895.49000000,19773.16000000,19873.92000000,2951.29072000,74901,BTCUSDT
1662057000000,19873.92000000,19936.00000000,19829.99000000,19845.65000000,3485.81503000,84364,BTCUSDT
1662057900000,19847.61000000,19861.22000000,19788.76000000,19812.93000000,2106.27547000,54152,BTCUSDT
